Product ID;Name;Category;Description;Price;Image 1 URL (Hi-Res);Image 2 URL (Hi-Res);Country;Region;Grape Varieties (Szczepy);Winetype (Rodzaj);Dryness (Wytrawność);Alcohol %;Pairing (Polecane do);Product URL
4011954000080;Wino białe Ritterstiefel Mild Rheingrafenberg Deutsche Wein niemieckie półsłodkie 1,0 L;Wina | Wytrawność | Półsłodkie | Rodzaj | Wino białe | dojrzałe i aksamitne | Nowości | Cena | 40,01 - 60,00 zł | Kraj;Ritterstiefel Mild Rheingrafenberg Deutsche Wein 1,0 L to łagodne, półsłodkie białe wino, stworzone z myślą o miłośnikach delikatnych, owocowych smaków. Pochodzące z Niemiec, z winnicy Rheingrafenberg, zachwyca świeżością, subtelną słodyczą i przyjemnym aromatem dojrzałych owoców — przede wszystkim jabłek, gruszek i brzoskwiń, z lekkim akcentem kwiatowym. W ustach wino jest miękkie, aksamitne, z delikatną kwasowością, która pięknie równoważy naturalną słodycz. Jego łagodny charakter sprawia, że jest doskonałym wyborem na codzienne okazje — idealnie pasuje zarówno do deserów, jak i do lekkich dań kuchni europejskiej czy azjatyckiej. Dzięki dużej, litrowej butelce Ritterstiefel Mild to wspaniała opcja na rodzinne spotkania, grille i wiosenno-letnie przyjęcia w ogrodzie. Kraj: Niemcy Region: Rheingrafenberg Klasyfikacja: Deutsche Wein Szczep: Cuvée różnych odmian Styl: Białe wino półsłodkie Pasuje do: - deserów na bazie owoców - lekkich ciast i wypieków - sałatek owocowych - dań kuchni azjatyckiej (np. curry) - lekkich dań drobiowych Idealne na: - spotkania rodzinne i towarzyskie - letnie przyjęcia na świeżym powietrzu - podwieczorki i uroczyste kolacje - jako aperitif Dlaczego warto wybrać Ritterstiefel Mild Rheingrafenberg 1L? - łagodny, przyjemny smak dla każdego - idealne wino do deserów i lekkich dań - duża butelka w świetnej cenie - idealne na każdą okazję, od codziennych chwil po większe uroczystości Zamów już dziś! Ritterstiefel Mild Rheingrafenberg 1,0 L to wino, które oczaruje Cię swoją delikatnością i owocowym urokiem. Ciesz się smakiem prawdziwej niemieckiej jakości w najlepszym wydaniu!;39,90 zł;https://dobrewina.pl/2436-large_default/ritterstiefel-mild-rheingrafenberg-deutsche-wein-10-l.jpg;N/A;Niemcy;Nahe;N/A;Spokojne;Półsłodkie;8,5%;Ryby, Aperitif, Desery, Orientalne, Owoce morza, Samo w sobie;https://dobrewina.pl/wino-biale/5730-ritterstiefel-mild-rheingrafenberg-deutsche-wein-10-l-4011954000080.html
8017868000556;Wino białe Gavi DOCG Immenso Radice włoskie wytrawne 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Białe | Rodzaj | Wino białe | wyraziste i skoncentrowane | Nowości | Cena | 40,01 - 60,00 zł | Kraj | Włochy;Włoskie, wytrawne wino białe z regionu Piemont Gavi Immenso Radice to lekkie, eleganckie białe wino pochodzące z północnych Włoch. Produkowane ze szczepu Cortese, znanego z rześkich i subtelnych win, charakteryzuje się świeżym aromatem cytrusów, zielonych jabłek i białych kwiatów. W ustach przyjemnie mineralne, z wyrazistą, ale dobrze zbalansowaną kwasowością. To idealny wybór na ciepłe dni – sprawdzi się jako aperitif, ale świetnie pasuje też do lekkich dań, ryb, sałatek i owoców morza. Jego odświeżający charakter i delikatność czynią je uniwersalnym winem na wiele okazji. Z czym podawać: lekkie przystawki, dania rybne, owoce morza, sałatki Temperatura serwowania: 8–10°C Styl: świeże, wytrawne, mineralne Świetny wybór na wiosnę i lato – lekkie, przyjemne, typowo włoskie.;49,90 zł;https://dobrewina.pl/2438-large_default/gavi-docg-immenso-radice-075-l.jpg;N/A;Włochy;Piemonte;Cortese;Spokojne;Wytrawne;12%;Samo w sobie, Ryby, Aperitif, Owoce morza, Przystawki;https://dobrewina.pl/wino-biale/5733-gavi-docg-immenso-radice-075-l-8017868000556.html
4011954000882;Wino białe Riesling Kabinett Feinherb Rheingrafenberg QbA Nahe niemieckie półwytrawne 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Białe | Riesling | Rodzaj | Wino białe | świeże i orzeźwiające | Nowości | Cena | 40,01 - 60,00 zł | Kraj;Niemieckie, białe wino półwytrawne z regionu Nahe Riesling Kabinett Feinherb Rheingrafenberg to klasyczne, delikatnie półwytrawne wino z niemieckiego regionu Nahe. Produkowane ze szczepu riesling, słynie z idealnej równowagi między świeżą kwasowością a lekką, naturalną słodyczą. Aromaty cytrusów, zielonych jabłek i dojrzałych brzoskwiń przenikają się z subtelnymi nutami kwiatowymi i mineralnością charakterystyczną dla terroir Nahe. W ustach eleganckie, lekkie i harmonijne, z żywą, lecz nieprzytłaczającą strukturą. Klasyczna formuła kabinett sprawia, że to wino idealnie sprawdzi się zarówno solo, jak i w towarzystwie dań kuchni azjatyckiej, sałatek, ryb czy drobiu w lekkich sosach. Z czym podawać: kuchnia azjatycka (tajska, wietnamska), lekkie sałatki, ryby, dania z drobiu Temperatura serwowania: 8–10°C Styl: świeże, aromatyczne, półwytrawne Wino dla miłośników subtelności i doskonałej równowagi – spróbuj i przekonaj się, jak dobrze riesling potrafi komponować się z codziennym posiłkiem.;49,90 zł;https://dobrewina.pl/2437-large_default/riesling-kabinett-feinherb-rheingrafenberg-qba-nahe-075-l.jpg;N/A;Niemcy;Nahe;Riesling;Spokojne;Półwytrawne;9,5%;Orientalne, Przystawki, Samo w sobie, Ryby, Drób;https://dobrewina.pl/wino-biale/5731-riesling-kabinett-feinherb-rheingrafenberg-qba-nahe-075-l-4011954000882.html
4037854477463;Wino białe Riesling & Gewürztraminer Floral Trautwein QbA Rheinhessen niemieckie półwytrawne 0,75 L;Wina | Wytrawność | Półwytrawne | Szczepy | Białe | Riesling | Rodzaj | Wino białe | dojrzałe i aksamitne | Nowości | Cena | 40,01 - 60,00 zł | Kraj;Niemieckie, białe wino półwytrawne z regionu Rheinhessen Riesling & Gewürztraminer Floral Trautwein to harmonijne połączenie dwóch znakomitych szczepów, które razem tworzą wyjątkowo aromatyczne, półwytrawne białe wino. Produkowane w regionie Rheinhessen, wyróżnia się intensywnym bukietem kwiatowym i owocowym, z dominacją jaśminu, róży, brzoskwini i dojrzałej gruszki. Riesling wnosi świeżą kwasowość i lekkość, natomiast Gewürztraminer dodaje wspaniałej, egzotycznej ekspresji. Wino jest aksamitne, przyjemnie owocowe i dobrze zbalansowane – idealne dla osób ceniących wina pełne zapachu i delikatnej słodyczy. Z czym podawać: kuchnia orientalna, łagodnie przyprawione dania, deski serów, dania z drobiu Temperatura serwowania: 8–10°C Styl: aromatyczne, półwytrawne, kwiatowe Wyjątkowe połączenie szczepów, które zachwyca zarówno solo, jak i przy stole – idealne na wiosenne i letnie wieczory.;59,90 zł;https://dobrewina.pl/2439-large_default/riesling-gewuerztraminer-floral-trautwein-qba-rheinhessen-075-l.jpg;N/A;Niemcy;Rheinhessen;Gewurztraminer, Riesling;Spokojne;Półwytrawne;12%;Sery, Orientalne, Owoce morza, Samo w sobie;https://dobrewina.pl/wino-biale/5727-riesling-gewuerztraminer-floral-trautwein-qba-rheinhessen-075-l-4037854477463.html
4037854476091;Riesling Bezalkoholowy Trautwien 0% 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Białe | Riesling | Rodzaj | Wina bezalkoholowe | wina bezalkoholowe białe | Nowości | Cena | 40,01 - 60,00 zł | Kraj;Białe wino bezalkoholowe z Niemiec – świeżość Rieslinga bez procentów Riesling Bezalkoholowy Trautwein to doskonała alternatywa dla osób, które chcą cieszyć się smakiem i aromatem klasycznego niemieckiego Rieslinga, bez zawartości alkoholu. Pochodzące z uznanego producenta z regionu Rheinhessen, wino to zachowuje charakterystyczną świeżość i owocowość szczepu, oferując nuty jabłka, cytrusów i białych kwiatów. Dzięki procesowi delikatnej dealkoholizacji, wino zachowuje pełnię aromatu i strukturę, oferując lekką słodycz i przyjemną kwasowość. Idealne do lekkich potraw, jako aperitif lub po prostu do delektowania się smakiem bez procentów. Z czym podawać: sałatki, ryby, drób, kuchnia wegetariańska Temperatura serwowania: 6–8°C Styl: bezalkoholowe, świeże, owocowe Ciesz się przyjemnością wina – bez alkoholu, bez kompromisów! Składniki: dealkoholizowane wino z winogron Riesling, cukier gronowy, dwutlenek siarki, alkohol obj. <0,5%. Najlepiej spożyć przed końcem daty podanej na opakowaniu. Pojemność netto 750 ml. Wartość odżywcza w 100ml produktu: Wartość energetyczna 97kJ/ 23kcal. Tłuszcz <0,1g - w tym kwasy tłuszczowe nasycone <0,1g. Węglowodany 4,5g - w tym cukry 4,5g. Białko <0,1g. Sól <0,1g.;49,90 zł;https://dobrewina.pl/2440-large_default/riesling-bezalkoholowy-trautwien-075-l.jpg;N/A;Niemcy;Rheinhessen;Riesling;Bezalkoholowe;Wytrawne;0%;Owoce morza, Przystawki, Samo w sobie, Aperitif;https://dobrewina.pl/wina-bezalkoholowe/5725-riesling-bezalkoholowy-trautwien-075-l-4037854476091.html
4037854476121;Riesling Sekt Bezalkoholowy Musujący Trautwien 0,75 L;Wina | Wytrawność | Szczepy | Białe | Riesling | Rodzaj | Wina bezalkoholowe | wina bezalkoholowe musujące | Cena | 40,01 - 60,00 zł | Kraj;Musujące wino bezalkoholowe – elegancja i orzeźwienie w każdej okazji Riesling Sekt Bezalkoholowy Trautwein to wyjątkowe wino musujące z Niemiec, stworzone na bazie klasycznego Rieslinga i całkowicie pozbawione alkoholu. To idealna propozycja dla osób, które pragną cieszyć się smakiem bąbelków bez procentów – z zachowaniem aromatycznej świeżości i lekkości szczepu. Wino urzeka nutami zielonego jabłka, cytrusów i delikatnych białych kwiatów. Delikatne musowanie podkreśla jego rześki charakter, sprawiając, że doskonale sprawdzi się zarówno jako aperitif, jak i towarzysz uroczystych toastów czy lekkich przekąsek. Z czym podawać: jako aperitif, do deserów, sałatek owocowych i lekkich przystawek Temperatura serwowania: 6–8°C Styl: musujące, bezalkoholowe, świeże i owocowe Stylowy wybór na każdą okazję – bez alkoholu, z pełnią smaku! Składniki: dealkoholizowane wino z winogron, cukier gronowy, dwutlenek węgla, dwutlenek siarki, alkohol obj. <0,5%. Najlepiej spożyć przed końcem daty podanej na opakowaniu. Pojemność netto 750 ml. Wartość odżywcza w 100ml produktu: Wartość energetyczna 91kJ/ 22kcal. Tłuszcz <0,1g - w tym kwasy tłuszczowe nasycone <0,1g. Węglowodany 4,5g - w tym cukry 4,5g. Białko <0,1g. Sól <0,1g.;49,90 zł;https://dobrewina.pl/2441-large_default/riesling-sekt-bezalkoholowy-musujacy-trautwien-075-l.jpg;N/A;Niemcy;N/A;Riesling;Bezalkoholowe;Wytrawne;0%;Desery, Przystawki, Aperitif;https://dobrewina.pl/wina-bezalkoholowe/5726-riesling-sekt-bezalkoholowy-musujacy-trautwien-075-l-4037854476121.html
8027603003612;Wino czerwone Message in a Bottle Il Palagio Rosso IGT Toscana włoskie wytrawne 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Czerwone | Sangiovese | Rodzaj | Wino czerwone | treściwe i beczkowe | Nowości | Wina ekologiczne i organiczne | Cena | 60,01 - 100,00 zł | Kraj | Włochy;Message in a Bottle Il Palagio Rosso IGT Toscana 0,75 L – Toskańskie wino o wyjątkowym charakterze Message in a Bottle to czerwone wino pochodzące z winnicy Il Palagio, należącej do muzyka Stinga, położonej w sercu Toskanii, niedaleko Florencji. Jest to wino o głębokim smaku, które odzwierciedla pasję i zaangażowanie właścicieli w produkcję win najwyższej jakości. Smak i aromat: - Aromaty: Kompleksowe nuty dojrzałych owoców, takich jak czereśnie i jeżyny, z dodatkiem przypraw korzennych, które nadają winu głębię i złożoność. - Smak: Pełne i harmonijne, z dobrze zbalansowaną kwasowością i aksamitnymi taninami, które prowadzą do długiego i przyjemnego finiszu. Idealne do: - Grillowana i pieczona wołowina, jagnięcina oraz dziczyzna. - Dania kuchni włoskiej, takie jak lasagne, risotto czy pizza. - Dojrzewające sery, w tym pecorino, parmezan czy gorgonzola. Message in a Bottle Il Palagio Rosso IGT Toscana to wino, które łączy tradycję z nowoczesnością, oferując wyjątkowe doświadczenie smakowe. Idealne na specjalne okazje, jak i na codzienne posiłki, z pewnością zadowoli podniebienia nawet najbardziej wymagających koneserów. Dodaj do koszyka i ciesz się autentycznym smakiem Toskanii!;79,90 zł;https://dobrewina.pl/2432-large_default/message-in-a-bottle-il-palagio-rosso-igt-toscana-075-l.jpg;N/A;Włochy;Toskania;Sangiovese;Spokojne;Wytrawne;14%;Baranina, Wieprzowina, Dziczyzna, Wołowina, Sery;https://dobrewina.pl/wino-czerwone/5724-message-in-a-bottle-il-palagio-rosso-igt-toscana-075-l-8027603003612.html
8029254002570;Barolo Castelletto Vigna Pressenda Conterno Fantino 2016 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Czerwone | Nebbiolo | Rodzaj | Wino czerwone | treściwe i beczkowe | Nowości | Cena | powyżej 200 zł | Kraj | Włochy | Barolo;Barolo Castelletto Vigna Pressenda Conterno Fantino 2016 0,75 L – Wyjątkowe wino z serca Piemontu Barolo Castelletto Vigna Pressenda 2016 to czerwone wino pochodzące z prestiżowej winnicy Conterno Fantino w regionie Piemont we Włoszech. Jest to klasyczny przedstawiciel Barolo, wytwarzany w 100% z winogron Nebbiolo z winnicy Castelletto Vigna Pressenda w Monforte d'Alba. Charakterystyka wina: - Aromat: Intensywne nuty dojrzałych owoców, takich jak śliwki i czarne wiśnie, z dodatkiem akcentów ziół, przypraw oraz delikatnych tonów dymnych. - Smak: Wino o średniej budowie, pełne elegancji i finezji, z wyraźnymi, ale jedwabistymi taninami i wysoką kwasowością, co zapewnia potencjał do długiego dojrzewania. Oceny ekspertów: - Robert Parker's Wine Advocate: 96 punktów – za intensywność owoców i złożoność aromatów. - Vinous (Antonio Galloni): 94+ punkty – za czystość smaków i klasyczny charakter. - James Suckling: 94 punkty – za dojrzałe owoce i strukturalną głębię. Idealne do: - Potraw mięsnych, takich jak wołowina, jagnięcina czy dziczyzna. - Dań kuchni włoskiej, w tym risotto i lasagne. - Dojrzewających serów, takich jak parmezan czy pecorino. Barolo Castelletto Vigna Pressenda 2016 to wino o dużym potencjale starzenia, które z biegiem lat zyska na głębi i złożoności. Jest to doskonały wybór dla koneserów poszukujących autentycznego doświadczenia smakowego z Piemontu. Dodaj do koszyka i ciesz się smakiem włoskiej tradycji!;299,00 zł;https://dobrewina.pl/2442-large_default/barolo-castelletto-vigna-pressenda-conterno-fantino-2016-075-l.jpg;N/A;Włochy;Piemonte;Nebbiolo;Spokojne;Wytrawne;N/A;Wołowina, Dania Śródziemnomorskie, Baranina, Wieprzowina, Dziczyzna;https://dobrewina.pl/wino-czerwone/5722-barolo-castelletto-vigna-pressenda-conterno-fantino-2016-075-l-8029254002570.html
3760053900470;Wino musujące Champagne A. Chamberlain Grande Réserve Brut francuskie wytrawne 0,75 L;Wina | Wytrawność | Wytrawne | Rodzaj | Wino musujące | Szampan / Champagne | Nowości | Cena | 100,01 - 200,00 zł | Kraj | Francja;Champagne A. Chamberlain Grande Réserve Brut 0,75 L – Elegancja i świeżość z serca Szampanii Champagne A. Chamberlain Grande Réserve Brut to wytrawne wino musujące z regionu Szampanii we Francji, łączące klasyczne szczepy winogron: Pinot Noir, Pinot Meunier i Chardonnay. Jest to propozycja dla miłośników eleganckich i harmonijnych szampanów, idealna na specjalne okazje oraz codzienne przyjemności. Smak i aromat: - Aromat: Delikatne nuty cytrusowe z subtelnymi akcentami przypraw i drożdży. - Smak: Harmonijny i świeży, z dobrze zbalansowaną kwasowością i przyjemnym, czystym finiszem. Idealne do: - Aperitifów. - Owoców morza i sushi. - Dania z drobiu, takie jak kurczak w cytrusowej marynacie. - Delikatnych serów, takich jak brie czy camembert. Champagne A. Chamberlain Grande Réserve Brut to doskonały wybór dla tych, którzy szukają eleganckiego i przystępnego cenowo szampana, który doda blasku każdej chwili. Dodaj do koszyka i ciesz się smakiem francuskiej tradycji!;139,00 zł;https://dobrewina.pl/2443-large_default/wino-musujace-champagne-a-chamberlain-grande-reserve-brut-francuskie-wytrawne-075-l.jpg;N/A;Francja;Szampania;Pinot Noir, Chardonnay, Pinot Meunier;Musujące;Wytrawne;12%;Aperitif, Drób, Owoce morza, Samo w sobie, Sery;https://dobrewina.pl/wino-musujace/5721-wino-musujace-champagne-a-chamberlain-grande-reserve-brut-francuskie-wytrawne-075-l-3760053900470.html
3507110023716;Wino białe Les Templiers Muscadet Sevre-et-Maine Sur Lie AOC francuskie wytrawne 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Białe | Rodzaj | Wino białe | dojrzałe i aksamitne | Cena | 40,01 - 60,00 zł | Kraj | Francja | Promocje | Wyprzedaż;Les Templiers Muscadet Sèvre-et-Maine Sur Lie AOC 0,75 L – Klasyka regionu Dolnej Loary Les Templiers to wyjątkowe białe wino pochodzące z apelacji Muscadet Sèvre-et-Maine w Dolnej Loarze. Wytwarzane z winogron szczepu Melon de Bourgogne, charakteryzuje się świeżością i mineralnością, typową dla win z tego regionu. Profil smakowy: - Aromat: Delikatne nuty owoców takich jak jabłka, gruszki i brzoskwinie, z subtelnymi akcentami kwiatowymi. - Smak: Lekka struktura z przyjemną kwasowością, prowadząca do długiego i orzeźwiającego finiszu. - Finisz: Czysty i elegancki, z wyczuwalną mineralnością charakterystyczną dla win z apelacji Sur Lie. Idealne do: - Owoców morza, takich jak mule czy ostrygi. - Lekkich potraw rybnych i sałatek. - Delikatnych serów, na przykład koziego. Les Templiers Muscadet Sèvre-et-Maine Sur Lie to doskonały wybór dla tych, którzy pragną odkryć autentyczny smak Dolnej Loary. Jego lekkość i świeżość sprawiają, że jest idealnym towarzyszem letnich posiłków i spotkań. Dodaj do koszyka i ciesz się smakiem francuskiej tradycji!;34,90 zł;https://dobrewina.pl/2444-large_default/les-templiers-muscadet-sevre-et-maine-sur-lie-aoc-075-l.jpg;N/A;Francja;Dolina Loary;Melon de Bourgogne;Spokojne;Wytrawne;12%;Owoce morza, Sery, Ryby;https://dobrewina.pl/wino-biale/5712-les-templiers-muscadet-sevre-et-maine-sur-lie-aoc-075-l-3507110023716.html
5601247062117;Gravuras do Coa Porto White 0,75 L 19%;Wina | Wytrawność | Słodkie | Rodzaj | Wino wzmacniane/deserowe | Cena | 40,01 - 60,00 zł | Kraj | Portugalia | Promocje | Wyprzedaż;Portugalskie wino wzmacniane o złotej barwie i aksamitnym smaku – klasyczny biały porto z Doliny Douro Gravuras do Côa Porto White to elegancki, biały porto pochodzący z serca portugalskiego regionu Douro. Produkowane z tradycyjnych białych szczepów winorośli i dojrzewane w dębowych beczkach, wyróżnia się intensywnym aromatem owoców tropikalnych, brzoskwini i miodu, przełamanym subtelną nutą wanilii i przypraw. W ustach łagodne i harmonijne – słodycz doskonale równoważona jest orzeźwiającą kwasowością. Idealne jako aperitif, a także do lekkich deserów, serów pleśniowych lub klasycznie – z kostką lodu i plasterkiem limonki. Z czym podawać: jako aperitif, z serami pleśniowymi, tartami owocowymi, orzechami Temperatura serwowania: 8–10°C Styl: wino wzmacniane, białe, półsłodkie Region: Douro, Portugalia Alkohol: 19% Pojemność: 0,75 L To wino to idealny wybór dla miłośników porto w jasnej, bardziej subtelnej odsłonie. Odkryj smak portugalskiej tradycji!;36,90 zł;https://dobrewina.pl/2445-large_default/gravuras-do-coa-porto-white-075-l-19.jpg;N/A;Portugalia;Douro;N/A;Wzmacniane/deserowe;Słodkie;19%;Aperitif, Desery, Samo w sobie;https://dobrewina.pl/wino-wzmacnianedeserowe/5734-gravuras-do-coa-porto-white-075-l-19-5601247062117.html
5601247061851;Gravuras do Coa Porto Ruby 0,75 L 19%;Wina | Wytrawność | Słodkie | Rodzaj | Wino wzmacniane/deserowe | Cena | 40,01 - 60,00 zł | Kraj | Portugalia | Promocje | Wyprzedaż;Klasyczne, czerwone porto z Doliny Douro – intensywne, owocowe i aksamitnie słodkie Gravuras do Côa Porto Ruby to tradycyjne, czerwone wino wzmacniane z portugalskiego regionu Douro, stworzone z lokalnych odmian winogron, takich jak Touriga Nacional, Tinta Roriz i Touriga Franca. Ruby Port dojrzewa krótko w dużych dębowych kadziach, co pozwala zachować jego intensywną, purpurową barwę oraz świeży, owocowy charakter. W nosie wyczuwalne są wyraźne nuty czarnej porzeczki, wiśni, śliwek oraz delikatnych przypraw. W smaku pełne, aksamitne i przyjemnie słodkie, z wyraźną owocową strukturą i ciepłym, długim finiszem. Z czym podawać: idealne do deserów czekoladowych, ciast z wiśniami, serów dojrzewających, ale także jako wieczorny digestif Temperatura serwowania: 14–16°C Styl: czerwone wino wzmacniane, słodkie Region: Douro, Portugalia Alkohol: 19% Pojemność: 0,75 L Gravuras do Côa Ruby to wyraz klasycznej portugalskiej tradycji w nowoczesnym wydaniu – idealne dla tych, którzy kochają intensywne, owocowe smaki w eleganckim stylu. Sięgnij po nie, gdy chcesz zakończyć dzień wyjątkowym akcentem.;36,90 zł;https://dobrewina.pl/2447-large_default/gravuras-do-coa-porto-ruby-075-l-19.jpg;https://dobrewina.pl/2446-large_default/gravuras-do-coa-porto-ruby-075-l-19.jpg;Portugalia;Douro;N/A;Wzmacniane/deserowe;Słodkie;19%;Desery, Samo w sobie, Aperitif;https://dobrewina.pl/wino-wzmacnianedeserowe/5735-gravuras-do-coa-porto-ruby-075-l-19-5601247061851.html
3770007823007;Wino białe Pouilly-Fume Gaudry Le Chant de la Vigne francuskie wytrawne 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Białe | Sauvignon Blanc | Rodzaj | Wino białe | dojrzałe i aksamitne | Nowości | Cena | 60,01 - 100,00 zł | Kraj | Francja;Pouilly-Fumé Gaudry Le Chant de la Vigne 0,75 L – esencja francuskiego Sauvignon Blanc Pouilly-Fumé Gaudry Le Chant de la Vigne to wyjątkowe białe wino wytrawne z apelacji Pouilly-Fumé AOC , położonej w Dolinie Loary – kolebce jednych z najlepszych Sauvignon Blanc na świecie. Powstałe z pasją w winnicy Gaudry , to wino urzeka swoją mineralnością, świeżością i elegancką strukturą. Aromat i smak: Wino o świeżym, czystym aromacie cytrusów, białych kwiatów i mineralnych nut krzemienia (tzw. „fumé”) . W ustach lekkie, ale intensywne – z wyraźną kwasowością, nutami grejpfruta, limonki i kredowej elegancji. Idealne do: - owoców morza i ryb (szczególnie grillowanych), - koziego sera (np. Crottin de Chavignol), - lekkich dań warzywnych, - kuchni śródziemnomorskiej i azjatyckiej. Dlaczego warto? - Pochodzi z jednej z najsłynniejszych apelacji białego wina we Francji - Ręczne zbiory i rzemieślnicze podejście w winnicy rodziny Gaudry - Wspaniałe wino na letnie wieczory i eleganckie spotkania Zamów teraz i odkryj smak francuskiego terroir w swojej kieliszku – Pouilly-Fumé w najlepszym wydaniu!;77,00 zł;https://dobrewina.pl/2473-large_default/wino-biale-pouilly-fume-gaudry-le-chant-de-la-vigne-francuskie-wytrawne-075-l.jpg;N/A;Francja;Dolina Loary;Sauvignon Blanc;Spokojne;Wytrawne;12,5%;Orientalne, Owoce morza, Ryby, Dania Śródziemnomorskie;https://dobrewina.pl/wino-biale/5743-wino-biale-pouilly-fume-gaudry-le-chant-de-la-vigne-francuskie-wytrawne-075-l-3770007823007.html
3524363511104;Wino czerwone Pierres Blanches Gard Rouge Gard IGP francuskie wytrawne 0,75 L;Wina | Wytrawność | Wytrawne | Szczepy | Czerwone | Shiraz/Syrah | Rodzaj | Wino czerwone | aromatyczne i dojrzałe | Cena | 25,01 - 40,00 zł | Kraj | Francja | Wina do 30 zł;Pierres Blanches Gard Rouge IGP 0,75 L – codzienne czerwone z południa Francji Pierres Blanches Gard Rouge IGP to lekkie, przyjemne czerwone wino z regionu Langwedocja-Roussillon , konkretnie z departamentu Gard . Powstałe z klasycznych szczepów południa Francji, oferuje harmonijną kompozycję owocu i delikatnych tanin, idealną na co dzień. Aromat i smak: Delikatny, owocowy bukiet z nutami dojrzałych wiśni, malin i lekkiej przyprawowości . W smaku miękkie, zbalansowane, łatwe do picia – z krótkim, czystym finiszem. Wino stworzone do codziennych posiłków i prostych przyjemności. Do czego pasuje? - makarony z sosem pomidorowym, - dania z grilla, - wędliny, sery, pizze, - kuchnia śródziemnomorska i francuska bistro. Dlaczego warto? - Uniwersalne czerwone wino na każdą okazję - Świetna relacja jakości do ceny - Lekkość południowej Francji w butelce Dodaj do koszyka i ciesz się smakiem Gard w doskonałej cenie – Pierres Blanches to wybór, który nie zawodzi!;29,90 zł;https://dobrewina.pl/2451-large_default/wino-czerwone-pierres-blanches-gard-rouge-gard-igp-francuskie-wytrawne-075-l.jpg;N/A;Francja;Roussillon;Grenache, Carignan, Syrah;Spokojne;Wytrawne;12,5%;Wołowina, Sery, Dania Śródziemnomorskie, Baranina, Wieprzowina;https://dobrewina.pl/wino-czerwone/5744-wino-czerwone-pierres-blanches-gard-rouge-gard-igp-francuskie-wytrawne-075-l-3524363511104.html
8008900001976;Wino musujące Prosecco Rose Spumante Brut Cielo DOC włoskie wytrawne 0,75 L;Wina | Wytrawność | Wytrawne | Rodzaj | Wino różowe | Wino musujące | Prosecco i Valdobbiadene | Nowości | Cena | 25,01 - 40,00 zł | Kraj | Włochy | Promocje | Wyprzedaż;Prosecco Rosé Spumante Brut Cielo DOC 0,75 L – Elegancja w Różowym Wydaniu Odkryj niezwykłe Prosecco Rosé Spumante Brut Cielo DOC, które zachwyca elegancją i orzeźwiającym charakterem. To wyjątkowe wino musujące o pojemności 0,75 L to idealny wybór na każdą okazję – od celebracji ważnych momentów, przez romantyczne wieczory, aż po spotkania z przyjaciółmi. Charakterystyka Wina Prosecco Rosé Spumante Brut Cielo DOC to starannie wyselekcjonowane połączenie odmian winogron Glera i Pinot Noir, które nadają mu urzekający, bladoróżowy kolor oraz złożony bukiet aromatów. - Barwa: Delikatna, łososiowa barwa z subtelnymi refleksami. - Aromat: W nosie dominują świeże nuty czerwonych owoców, takich jak truskawki , maliny i poziomki , przeplatające się z eleganckimi akcentami kwiatowymi i nutami drożdżowymi, dodającymi złożoności. - Smak: Na podniebieniu wino jest wytrawne (Brut) , lecz jednocześnie niezwykle świeże i owocowe . Delikatne bąbelki podkreślają jego lekkość i rześkość, pozostawiając długi, przyjemny posmak. Wyczuwalne są nuty owocowe i subtelna mineralność. - Bąbelki: Drobne, trwałe i obfite, tworzące aksamitną pianę. Idealne na Każdą Okazję To Prosecco Rosé doskonale sprawdzi się jako: - Aperitif: Orzeźwi i pobudzi apetyt przed posiłkiem. - Dodatek do potraw: Idealnie komponuje się z lekkimi przystawkami, owocami morza, sushi, sałatkami oraz delikatnymi deserami na bazie owoców. - Prezent: Elegancka butelka sprawia, że jest to doskonały pomysł na upominek dla każdego miłośnika dobrych win. - Celebracja: Niezastąpione podczas toastów i radosnych chwil. Dlaczego Warto Wybrać Prosecco Rosé Spumante Brut Cielo DOC? Cielo to uznany producent win, gwarantujący najwyższą jakość i dbałość o detale. Wybierając to Prosecco Rosé, decydujesz się na produkt, który łączy w sobie tradycję winiarską z nowoczesnym podejściem, oferując niezapomniane doznania smakowe. Jego lekkość i uniwersalność sprawiają, że z łatwością dopasuje się do różnych okazji i preferencji. Przenieś się do słonecznej Italii z każdym łykiem Prosecco Rosé Spumante Brut Cielo DOC!;34,90 zł;https://dobrewina.pl/2452-large_default/wino-musujace-prosecco-rose-spumante-brut-cielo-doc-wloskie-wytrawne-075-l.jpg;N/A;Włochy;Veneto;Pinot Noir, Glera;Musujące;Wytrawne;10,5%;Desery, Owoce morza, Przystawki, Samo w sobie, Aperitif, Dania wegetariańskie;https://dobrewina.pl/wino-musujace/5745-wino-musujace-prosecco-rose-spumante-brut-cielo-doc-wloskie-wytrawne-075-l-8008900001976.html
